Unnamed: 0,sj,fl_e,fl_n,fl_s,fl_w,label
#GS007,2018/3/22 12:00,661,1164,820,395,3040
#GS006,2018/3/22 12:00,732,1530,1302,784,4348
#GS035,2018/3/22 12:00,0,1299,713,784,2796
#GS006,2018/3/22 13:00,715,1626,1461,802,4604
#GS035,2018/3/22 13:00,0,1320,753,739,2812
#GS007,2018/3/22 13:00,664,1194,851,461,3170
#GS008,2018/3/22 13:00,1410,987,1158,849,4404
#GS008,2018/3/22 14:00,1418,990,1203,875,4486
#GS007,2018/3/22 14:00,598,1149,954,381,3082
#GS006,2018/3/22 14:00,713,1586,1472,797,4568
#GS035,2018/3/22 14:00,0,1252,768,777,2797
#GS007,2018/3/22 15:00,562,1178,923,346,3009
#GS035,2018/3/22 15:00,0,1367,726,795,2888
#GS008,2018/3/22 15:00,1443,998,1161,976,4578
#GS006,2018/3/22 15:00,718,1631,1420,830,4599
#GS007,2018/3/22 16:00,730,1281,949,391,3351
#GS035,2018/3/22 16:00,0,1461,818,671,2950
#GS006,2018/3/22 16:00,762,1755,1380,911,4808
#GS008,2018/3/22 16:00,1483,1098,1197,1052,4830
#GS006,2018/3/22 17:00,945,1824,1417,878,5720
#GS008,2018/3/22 17:00,1663,1434,669,1489,5743
#GS007,2018/3/22 17:00,777,1403,772,438,3785
#GS035,2018/3/22 17:00,0,1658,729,733,3211
#GS008,2018/3/22 18:00,1663,1434,669,1489,5255
#GS006,2018/3/22 18:00,945,1824,1417,878,5064
#GS007,2018/3/22 18:00,777,1403,772,438,3390
#GS035,2018/3/22 18:00,0,1658,729,733,3120
#GS035,2018/3/22 19:00,0,1231,729,579,2539
#GS006,2018/3/22 19:00,490,1112,920,574,3096
#GS007,2018/3/22 19:00,380,925,463,261,2029
#GS008,2018/3/22 19:00,1132,806,409,871,3218
#GS006,2018/3/22 1:00,56,178,166,75,475
#GS007,2018/3/22 1:00,44,172,110,48,374
#GS035,2018/3/22 1:00,0,200,103,85,388
#GS008,2018/3/22 1:00,206,137,65,123,531
#GS006,2018/3/22 20:00,407,1008,919,486,2820
#GS007,2018/3/22 20:00,353,831,555,252,1991
#GS008,2018/3/22 20:00,948,786,477,684,2895
#GS035,2018/3/22 20:00,0,1038,599,594,2231
#GS035,2018/3/22 21:00,0,884,548,571,2003
#GS006,2018/3/22 21:00,285,899,798,406,2388
#GS007,2018/3/22 21:00,276,788,421,196,1681
#GS008,2018/3/22 21:00,920,658,401,656,2635
#GS035,2018/3/22 22:00,0,654,436,401,1491
#GS007,2018/3/22 22:00,262,582,381,169,1394
#GS006,2018/3/22 22:00,250,690,612,317,1869
#GS008,2018/3/22 22:00,699,532,290,530,2051
#GS035,2018/3/22 23:00,0,508,278,268,1054
#GS007,2018/3/22 23:00,234,401,222,105,962
#GS008,2018/3/22 23:00,496,383,187,329,1395
#GS006,2018/3/22 23:00,142,502,429,175,1248
#GS006,2018/3/22 2:00,21,112,95,39,267
#GS007,2018/3/22 2:00,18,117,59,22,216
#GS008,2018/3/22 2:00,97,61,34,63,255
#GS035,2018/3/22 2:00,0,126,70,62,258
#GS008,2018/3/22 3:00,77,51,24,45,197
#GS007,2018/3/22 3:00,14,90,35,13,152
#GS006,2018/3/22 3:00,13,57,50,22,142
#GS035,2018/3/22 3:00,0,83,60,49,192
#GS035,2018/3/22 4:00,0,55,49,34,138
#GS007,2018/3/22 4:00,6,59,19,13,97
#GS008,2018/3/22 4:00,56,22,25,32,135
#GS006,2018/3/22 4:00,13,49,42,25,129
#GS035,2018/3/22 5:00,0,80,39,49,168
#GS006,2018/3/22 5:00,16,48,46,27,137
#GS007,2018/3/22 5:00,26,55,18,13,112
#GS008,2018/3/22 5:00,70,42,17,46,175
#GS006,2018/3/22 6:00,63,163,132,141,499
#GS008,2018/3/22 6:00,233,137,76,186,632
#GS035,2018/3/22 6:00,0,250,149,193,592
#GS007,2018/3/22 6:00,148,150,80,47,425
#GS008,2018/3/22 7:00,1114,730,1254,1249,4347
#GS007,2018/3/22 7:00,581,903,471,407,2362
#GS006,2018/3/22 7:00,581,1297,1044,822,3744
#GS035,2018/3/22 7:00,0,994,944,1197,3135
#GS035,2018/3/22 8:00,0,1164,1429,1551,4144
#GS008,2018/3/22 8:00,1682,973,2346,1124,6125
#GS007,2018/3/22 8:00,863,1215,1402,599,4079
#GS006,2018/3/22 8:00,1211,1984,1716,1067,5978
#GS008,2018/3/22 9:00,1761,1027,1784,943,5515
#GS007,2018/3/22 9:00,894,1259,1252,443,3848
#GS006,2018/3/22 9:00,1159,1777,1781,894,5611
#GS035,2018/3/22 9:00,0,1156,976,1029,3161
#GS035,2018/3/23 0:00,0,337,209,173,719
#GS008,2018/3/23 0:00,365,245,133,197,940
#GS006,2018/3/23 0:00,111,368,273,112,864
#GS007,2018/3/23 0:00,84,336,135,71,626
#GS006,2018/3/23 10:00,939,1507,1619,687,4752
#GS035,2018/3/23 10:00,0,1265,832,824,2921
#GS008,2018/3/23 10:00,1551,952,1338,1109,4950
#GS007,2018/3/23 10:00,765,1134,1053,393,3345
#GS007,2018/3/23 11:00,672,1085,859,415,3031
#GS006,2018/3/23 11:00,804,1527,1510,719,4560
#GS008,2018/3/23 11:00,1504,919,1154,1197,4774
#GS035,2018/3/23 11:00,0,1418,822,790,3030
#GS035,2018/3/23 12:00,0,1495,819,756,3070
#GS008,2018/3/23 12:00,1528,898,1186,1154,4766
#GS006,2018/3/23 12:00,736,1663,1440,775,4614
#GS007,2018/3/23 12:00,726,1255,757,389,3127
#GS035,2018/3/23 13:00,0,1343,882,802,3027
#GS008,2018/3/23 13:00,1439,889,1245,1194,4767
#GS006,2018/3/23 13:00,764,1663,1413,829,4669
#GS007,2018/3/23 13:00,725,1180,676,412,2993
#GS007,2018/3/23 14:00,662,1218,1068,385,3333
#GS006,2018/3/23 14:00,843,1594,1492,859,4788
#GS035,2018/3/23 14:00,0,1311,848,807,2966
#GS008,2018/3/23 14:00,1539,906,1217,1184,4846
#GS006,2018/3/23 15:00,852,1707,1433,858,4850
#GS008,2018/3/23 15:00,1634,852,1200,1243,4929
#GS035,2018/3/23 15:00,0,1439,916,795,3150
#GS007,2018/3/23 15:00,682,1161,834,353,3030
#GS035,2018/3/23 16:00,0,1523,1009,764,3296
#GS007,2018/3/23 16:00,779,1350,782,442,3353
#GS006,2018/3/23 16:00,965,1731,1579,897,5172
#GS008,2018/3/23 16:00,1722,1069,1246,1242,5279
#GS035,2018/3/23 17:00,0,1701,934,854,3753
#GS008,2018/3/23 17:00,1545,1531,617,1537,5445
#GS006,2018/3/23 17:00,984,1559,1613,973,6113
#GS007,2018/3/23 17:00,744,1290,775,668,4304
#GS006,2018/3/23 18:00,984,1559,1613,973,5129
#GS007,2018/3/23 18:00,744,1290,775,668,3477
#GS035,2018/3/23 18:00,0,1701,934,854,3489
#GS008,2018/3/23 18:00,1545,1531,617,1537,5230
#GS035,2018/3/23 19:00,0,1680,757,675,3112
#GS008,2018/3/23 19:00,1137,989,467,916,3509
#GS007,2018/3/23 19:00,421,1123,529,281,2354
#GS006,2018/3/23 19:00,496,1221,937,711,3365
#GS006,2018/3/23 1:00,52,222,165,60,499
#GS008,2018/3/23 1:00,204,141,64,116,525
#GS035,2018/3/23 1:00,0,232,119,105,456
#GS007,2018/3/23 1:00,30,231,98,42,401
#GS007,2018/3/23 20:00,373,839,521,261,1994
#GS006,2018/3/23 20:00,426,1013,932,521,2892
#GS008,2018/3/23 20:00,1037,834,462,812,3145
#GS035,2018/3/23 20:00,0,1205,596,657,2458
#GS035,2018/3/23 21:00,0,1024,600,616,2240
#GS008,2018/3/23 21:00,1056,797,452,719,3024
#GS006,2018/3/23 21:00,362,951,822,471,2606
#GS007,2018/3/23 21:00,281,822,491,203,1797
#GS008,2018/3/23 22:00,869,624,359,535,2387
#GS035,2018/3/23 22:00,0,800,537,494,1831
#GS007,2018/3/23 22:00,239,639,488,227,1593
#GS006,2018/3/23 22:00,292,790,805,374,2261
#GS007,2018/3/23 23:00,205,468,300,114,1087
#GS035,2018/3/23 23:00,0,547,343,313,1203
#GS006,2018/3/23 23:00,169,600,497,207,1473
#GS008,2018/3/23 23:00,595,452,242,380,1669
#GS007,2018/3/23 2:00,22,133,67,22,244
#GS006,2018/3/23 2:00,28,113,109,54,304
#GS035,2018/3/23 2:00,0,98,71,64,233
#GS008,2018/3/23 2:00,129,87,62,62,340
#GS006,2018/3/23 3:00,29,62,66,34,191
#GS007,2018/3/23 3:00,13,99,40,11,163
#GS008,2018/3/23 3:00,76,45,40,44,205
#GS035,2018/3/23 3:00,0,85,67,54,206
#GS007,2018/3/23 4:00,6,78,35,16,135
#GS006,2018/3/23 4:00,19,50,58,22,149
#GS008,2018/3/23 4:00,45,29,16,26,116
#GS035,2018/3/23 4:00,0,48,38,35,121
#GS035,2018/3/23 5:00,0,82,38,63,183
#GS008,2018/3/23 5:00,57,52,15,53,177
#GS006,2018/3/23 5:00,34,52,44,34,164
#GS007,2018/3/23 5:00,32,106,18,19,175
#GS007,2018/3/23 6:00,165,186,83,50,484
#GS008,2018/3/23 6:00,177,153,95,236,661
#GS006,2018/3/23 6:00,94,165,143,130,532
#GS035,2018/3/23 6:00,0,216,131,165,512
#GS008,2018/3/23 7:00,1144,738,488,916,3286
#GS006,2018/3/23 7:00,498,1041,849,764,3152
#GS007,2018/3/23 7:00,546,800,317,398,2061
#GS035,2018/3/23 7:00,0,986,744,1030,2760
#GS007,2018/3/23 8:00,875,1111,1220,596,3802
#GS006,2018/3/23 8:00,1273,1937,1593,1121,5924
#GS035,2018/3/23 8:00,0,1239,912,993,3144
#GS008,2018/3/23 8:00,1565,909,2036,946,5456
#GS007,2018/3/23 9:00,956,1258,1255,513,3982
#GS035,2018/3/23 9:00,0,1314,975,1163,3452
#GS006,2018/3/23 9:00,1135,1757,1865,882,5639
#GS008,2018/3/23 9:00,1564,1021,1965,905,5455
#GS006,2018/3/24 0:00,103,392,329,135,959
#GS035,2018/3/24 0:00,0,350,202,187,739
#GS007,2018/3/24 0:00,90,345,147,79,661
#GS008,2018/3/24 0:00,430,276,147,272,1125
#GS008,2018/3/24 10:00,1335,875,1210,642,4062
#GS007,2018/3/24 10:00,477,906,779,359,2521
#GS035,2018/3/24 10:00,0,1232,879,933,3044
#GS006,2018/3/24 10:00,659,1109,1213,661,3642
#GS006,2018/3/24 11:00,669,1316,1258,655,3898
#GS035,2018/3/24 11:00,0,1216,849,779,2844
#GS007,2018/3/24 11:00,506,1099,745,386,2736
#GS008,2018/3/24 11:00,1328,876,951,590,3745
#GS007,2018/3/24 12:00,504,1077,585,366,2532
#GS008,2018/3/24 12:00,1435,943,879,717,3974
#GS035,2018/3/24 12:00,0,1436,844,825,3105
#GS006,2018/3/24 12:00,768,1393,1375,724,4260
#GS007,2018/3/24 13:00,522,1170,704,390,2786
#GS006,2018/3/24 13:00,605,1422,1283,674,3984
#GS008,2018/3/24 13:00,1458,861,898,765,3982
#GS035,2018/3/24 13:00,0,1376,805,872,3053
#GS035,2018/3/24 14:00,0,1409,881,925,3215
#GS007,2018/3/24 14:00,515,1176,904,356,2951
#GS008,2018/3/24 14:00,1582,1008,1067,833,4490
#GS006,2018/3/24 14:00,678,1423,1201,795,4097
#GS007,2018/3/24 15:00,451,1163,686,375,2675
#GS035,2018/3/24 15:00,0,1411,885,844,3140
#GS008,2018/3/24 15:00,1525,915,824,874,4138
#GS006,2018/3/24 15:00,656,1603,1399,750,4408
#GS008,2018/3/24 16:00,1532,1096,753,900,4281
#GS035,2018/3/24 16:00,0,1476,911,892,3279
#GS006,2018/3/24 16:00,563,1365,1130,678,3736
#GS007,2018/3/24 16:00,520,1167,688,392,2767
#GS035,2018/3/24 17:00,0,1447,794,774,3139
#GS007,2018/3/24 17:00,554,1120,765,308,3054
#GS006,2018/3/24 17:00,352,950,887,494,2728
#GS008,2018/3/24 17:00,1448,1004,765,1052,4569
#GS007,2018/3/24 18:00,554,1120,765,308,2747
#GS008,2018/3/24 18:00,1448,1004,765,1052,4269
#GS006,2018/3/24 18:00,352,950,887,494,2683
#GS035,2018/3/24 18:00,0,1447,794,774,3015
#GS008,2018/3/24 19:00,990,685,464,807,2946
#GS007,2018/3/24 19:00,293,812,601,246,1952
#GS006,2018/3/24 19:00,270,933,782,381,2366
#GS035,2018/3/24 19:00,0,1046,626,642,2314
#GS035,2018/3/24 1:00,0,208,138,148,494
#GS006,2018/3/24 1:00,64,280,231,69,644
#GS007,2018/3/24 1:00,52,238,97,60,447
#GS008,2018/3/24 1:00,290,177,108,188,763
#GS007,2018/3/24 20:00,317,787,602,232,1938
#GS008,2018/3/24 20:00,1010,699,499,778,2986
#GS035,2018/3/24 20:00,0,978,643,670,2291
#GS006,2018/3/24 20:00,237,708,596,304,1845
#GS006,2018/3/24 21:00,196,558,461,185,1400
#GS008,2018/3/24 21:00,1120,619,447,708,2894
#GS007,2018/3/24 21:00,244,726,401,228,1599
#GS035,2018/3/24 21:00,0,964,623,597,2184
#GS007,2018/3/24 22:00,228,507,336,152,1223
#GS035,2018/3/24 22:00,0,707,475,484,1666
#GS008,2018/3/24 22:00,787,528,321,515,2151
#GS006,2018/3/24 22:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS035,2018/3/24 23:00,0,552,357,331,1240
#GS008,2018/3/24 23:00,556,425,223,390,1594
#GS007,2018/3/24 23:00,158,437,296,120,1011
#GS006,2018/3/24 23:00,514.2412966,571.6858193,566.2227434,403.6883208,2073.60543
#GS008,2018/3/24 2:00,186,114,65,107,472
#GS007,2018/3/24 2:00,21,153,56,27,257
#GS006,2018/3/24 2:00,39,167,149,50,405
#GS035,2018/3/24 2:00,0,142,112,83,337
#GS035,2018/3/24 3:00,0,96,36,27,159
#GS006,2018/3/24 3:00,24,101,79,38,242
#GS007,2018/3/24 3:00,18,90,45,10,163
#GS008,2018/3/24 3:00,103,54,28,55,240
#GS035,2018/3/24 4:00,0,80,22,28,130
#GS007,2018/3/24 4:00,13,53,32,18,116
#GS006,2018/3/24 4:00,21,47,54,23,145
#GS008,2018/3/24 4:00,79,47,20,49,195
#GS035,2018/3/24 5:00,0,72,50,53,175
#GS006,2018/3/24 5:00,18,83,49,29,179
#GS007,2018/3/24 5:00,17,79,34,17,147
#GS008,2018/3/24 5:00,53,40,18,46,157
#GS008,2018/3/24 6:00,154,166,71,123,514
#GS007,2018/3/24 6:00,104,150,62,37,353
#GS035,2018/3/24 6:00,0,227,111,124,462
#GS006,2018/3/24 6:00,27,38,40,55,160
#GS006,2018/3/24 7:00,300,411,399,169,1279
#GS035,2018/3/24 7:00,0,637,380,522,1539
#GS008,2018/3/24 7:00,610,452,365,540,1967
#GS007,2018/3/24 7:00,385,496,286,208,1375
#GS035,2018/3/24 8:00,0,1081,849,808,2738
#GS006,2018/3/24 8:00,729,1054,1293,600,3676
#GS007,2018/3/24 8:00,463,910,419,398,2190
#GS008,2018/3/24 8:00,1243,786,759,764,3552
#GS007,2018/3/24 9:00,446,1005,811,351,2613
#GS035,2018/3/24 9:00,0,1085,820,866,2771
#GS006,2018/3/24 9:00,733,1111,1318,655,3817
#GS008,2018/3/24 9:00,1329,821,908,621,3679
#GS035,2018/3/25 0:00,0,424,257,195,876
#GS007,2018/3/25 0:00,82,387,225,64,758
#GS008,2018/3/25 0:00,423,308,176,284,1191
#GS006,2018/3/25 0:00,108,486,333,119,1046
#GS006,2018/3/25 10:00,527,1015,1027,677,3246
#GS035,2018/3/25 10:00,0,1202,690,853,2745
#GS007,2018/3/25 10:00,520,877,763,336,2496
#GS008,2018/3/25 10:00,1375,817,1047,601,3840
#GS006,2018/3/25 11:00,565,1019,977,737,3298
#GS035,2018/3/25 11:00,0,1228,710,786,2724
#GS008,2018/3/25 11:00,1364,821,901,721,3807
#GS007,2018/3/25 11:00,510,974,547,358,2389
#GS007,2018/3/25 12:00,510,1043,642,350,2545
#GS035,2018/3/25 12:00,0,1295,820,855,2970
#GS006,2018/3/25 12:00,722,1183,1109,758,3772
#GS008,2018/3/25 12:00,1416,867,1002,835,4120
#GS035,2018/3/25 13:00,0,1236,835,838,2909
#GS006,2018/3/25 13:00,667,1358,1180,803,4008
#GS007,2018/3/25 13:00,516,1091,922,388,2917
#GS008,2018/3/25 13:00,1553,864,1228,808,4453
#GS035,2018/3/25 14:00,0,1352,836,799,2987
#GS008,2018/3/25 14:00,1497,923,1153,868,4441
#GS007,2018/3/25 14:00,477,1105,749,343,2674
#GS006,2018/3/25 14:00,648,1470,1134,734,3986
#GS006,2018/3/25 15:00,576,1547,1138,786,4047
#GS008,2018/3/25 15:00,1574,955,1142,929,4600
#GS007,2018/3/25 15:00,470,1159,598,370,2597
#GS035,2018/3/25 15:00,0,1311,825,806,2942
#GS007,2018/3/25 16:00,591,1061,871,361,2884
#GS006,2018/3/25 16:00,621,1370,1181,919,4091
#GS035,2018/3/25 16:00,0,1309,770,805,2884
#GS008,2018/3/25 16:00,1517,998,1179,977,4671
#GS008,2018/3/25 17:00,1358,1067,637,1311,4890
#GS007,2018/3/25 17:00,493,1131,716,371,3170
#GS035,2018/3/25 17:00,0,1540,802,760,3168
#GS006,2018/3/25 17:00,584,1542,1116,924,4458
#GS035,2018/3/25 18:00,0,1540,802,760,3102
#GS006,2018/3/25 18:00,584,1542,1116,924,4166
#GS008,2018/3/25 18:00,1358,1067,637,1311,4373
#GS007,2018/3/25 18:00,493,1131,716,371,2711
#GS035,2018/3/25 19:00,0,1176,677,663,2516
#GS007,2018/3/25 19:00,293,887,442,229,1851
#GS008,2018/3/25 19:00,1058,756,464,1027,3305
#GS006,2018/3/25 19:00,371,1145,818,648,2982
#GS035,2018/3/25 1:00,0,256,157,146,559
#GS007,2018/3/25 1:00,27,234,141,61,463
#GS006,2018/3/25 1:00,67,278,223,92,660
#GS008,2018/3/25 1:00,291,176,110,194,771
#GS007,2018/3/25 20:00,335,856,612,244,2047
#GS008,2018/3/25 20:00,1097,776,527,821,3221
#GS035,2018/3/25 20:00,0,1097,680,689,2466
#GS006,2018/3/25 20:00,355,1095,865,523,2838
#GS035,2018/3/25 21:00,0,934,623,610,2167
#GS006,2018/3/25 21:00,294,1000,787,440,2521
#GS008,2018/3/25 21:00,1005,632,396,711,2744
#GS007,2018/3/25 21:00,257,767,427,190,1641
#GS006,2018/3/25 22:00,207,695,573,308,1783
#GS008,2018/3/25 22:00,731,500,280,545,2056
#GS007,2018/3/25 22:00,227,534,400,160,1321
#GS035,2018/3/25 22:00,0,660,448,457,1565
#GS035,2018/3/25 23:00,0,468,265,270,1003
#GS008,2018/3/25 23:00,499,364,180,325,1368
#GS007,2018/3/25 23:00,211,361,196,91,859
#GS006,2018/3/25 23:00,130,457,362,189,1138
#GS007,2018/3/25 2:00,18,150,86,31,285
#GS008,2018/3/25 2:00,186,122,55,112,475
#GS006,2018/3/25 2:00,43,175,127,52,397
#GS035,2018/3/25 2:00,0,149,97,83,329
#GS008,2018/3/25 3:00,107,65,35,58,265
#GS007,2018/3/25 3:00,9,94,48,30,181
#GS035,2018/3/25 3:00,0,108,66,66,240
#GS006,2018/3/25 3:00,23,98,81,31,233
#GS035,2018/3/25 4:00,0,76,54,44,174
#GS007,2018/3/25 4:00,9,59,25,16,109
#GS008,2018/3/25 4:00,81,37,22,34,174
#GS006,2018/3/25 4:00,16,57,46,28,147
#GS008,2018/3/25 5:00,62,41,28,40,171
#GS006,2018/3/25 5:00,26,59,45,27,157
#GS007,2018/3/25 5:00,19,63,37,14,133
#GS035,2018/3/25 5:00,0,78,48,51,177
#GS006,2018/3/25 6:00,77,97,86,100,360
#GS035,2018/3/25 6:00,0,176,106,130,412
#GS008,2018/3/25 6:00,135,96,68,140,439
#GS007,2018/3/25 6:00,91,103,49,37,280
#GS035,2018/3/25 7:00,0,507,344,421,1272
#GS007,2018/3/25 7:00,342,436,348,214,1340
#GS008,2018/3/25 7:00,634,404,326,392,1756
#GS006,2018/3/25 7:00,286,529,467,287,1569
#GS035,2018/3/25 8:00,0,880,630,744,2254
#GS007,2018/3/25 8:00,470,747,652,299,2168
#GS008,2018/3/25 8:00,1084,755,877,607,3323
#GS006,2018/3/25 8:00,525,866,893,529,2813
#GS008,2018/3/25 9:00,1215,749,972,645,3581
#GS007,2018/3/25 9:00,412,889,583,325,2209
#GS035,2018/3/25 9:00,0,1087,711,806,2604
#GS006,2018/3/25 9:00,510,1063,970,587,3130
#GS008,2018/3/26 0:00,351,198,103,221,873
#GS006,2018/3/26 0:00,98,332,247,118,795
#GS007,2018/3/26 0:00,71,245,172,55,543
#GS035,2018/3/26 0:00,0,311,183,159,653
#GS007,2018/3/26 10:00,639,1051,994,402,3086
#GS008,2018/3/26 10:00,1598,915,1212,932,4657
#GS035,2018/3/26 10:00,0,1226,774,791,2791
#GS006,2018/3/26 10:00,898,1320,1446,709,4373
#GS035,2018/3/26 11:00,0,1197,643,727,2567
#GS007,2018/3/26 11:00,639,1183,1036,329,3187
#GS008,2018/3/26 11:00,1420,936,1083,832,4271
#GS006,2018/3/26 11:00,787,1504,1462,786,4539
#GS035,2018/3/26 12:00,0,1192,638,741,2571
#GS007,2018/3/26 12:00,634,1091,876,409,3010
#GS008,2018/3/26 12:00,1423,904,995,809,4131
#GS006,2018/3/26 12:00,736,1371,1405,740,4252
#GS007,2018/3/26 13:00,619,1157,954,356,3086
#GS008,2018/3/26 13:00,1343,928,1171,786,4228
#GS035,2018/3/26 13:00,0,1295,799,751,2845
#GS006,2018/3/26 13:00,710,1388,1429,798,4325
#GS006,2018/3/26 14:00,749,1516,1479,816,4560
#GS008,2018/3/26 14:00,1349,987,1066,789,4191
#GS007,2018/3/26 14:00,616,1181,758,386,2941
#GS035,2018/3/26 14:00,0,1253,755,692,2700
#GS008,2018/3/26 15:00,1395,923,871,723,3912
#GS007,2018/3/26 15:00,568,1088,907,390,2953
#GS035,2018/3/26 15:00,0,1260,865,747,2872
#GS006,2018/3/26 15:00,675,1360,1422,820,4277
#GS008,2018/3/26 16:00,1423,1178,888,663,4152
#GS035,2018/3/26 16:00,0,1454,1059,901,3414
#GS006,2018/3/26 16:00,695,1474,1394,934,4497
#GS007,2018/3/26 16:00,761,1221,672,413,3067
#GS007,2018/3/26 17:00,625,1212,949,486,3777
#GS008,2018/3/26 17:00,1588,1359,548,1414,4612
#GS006,2018/3/26 17:00,916,1537,1440,876,5309
#GS035,2018/3/26 17:00,0,1599,798,654,3644
#GS007,2018/3/26 18:00,625,1212,949,486,3272
#GS008,2018/3/26 18:00,1588,1359,548,1414,4909
#GS035,2018/3/26 18:00,0,1599,798,654,3051
#GS006,2018/3/26 18:00,916,1537,1440,876,4769
#GS007,2018/3/26 19:00,341,883,571,249,2044
#GS035,2018/3/26 19:00,0,1241,705,607,2553
#GS006,2018/3/26 19:00,444,1062,864,538,2908
#GS008,2018/3/26 19:00,1163,857,439,789,3248
#GS006,2018/3/26 1:00,73,191,145,61,470
#GS008,2018/3/26 1:00,202,133,88,100,523
